t, x, y
1350, 137.95707070707056, 230.87878787878793
1360, 137.54936708860762, 231.4936708860759
1370, 137.66161616161625, 231.5454545454545
1380, 137.68592964824106, 232.00502512562812
1390, 137.90151515151504, 232.01515151515162
1400, 138.030303030303, 231.81060606060606
1410, 138.62531645569615, 231.55696202531658
1420, 139.03535353535344, 231.409090909091
1430, 139.588383838384, 231.3333333333333
1440, 140.1237373737373, 231.3787878787878
1450, 140.1335012594459, 231.7304785894207
1460, 140.36616161616163, 231.9671717171718
1470, 140.64824120603012, 232.3768844221105
1480, 140.7752525252524, 232.90404040404044
1490, 141.11586901763235, 233.4433249370277
1500, 141.49370277078083, 234.2317380352646
1510, 141.97989949748734, 235.19095477386938
1520, 142.3518987341771, 236.16455696202533
1530, 142.4191919191921, 236.89393939393952
1540, 142.3181818181819, 238.03030303030286
1550, 142.13131313131333, 239.04040404040404
1560, 142.06297229219143, 239.5340050377834
1570, 142.11586901763226, 240.31738035264462
1580, 141.90656565656568, 241.4242424242425
1590, 141.71212121212133, 241.90404040404044
1600, 141.2418136020152, 242.8186397984887
1610, 140.78140703517604, 243.75879396984934
1620, 140.26196473551641, 244.23425692695204
1630, 139.03778337531483, 245.2619647355164
1640, 138.31738035264485, 245.8715365239293
1650, 137.20100502512562, 246.40201005025122
1660, 136.6297229219144, 247.183879093199
1670, 135.8866498740555, 248.01763224181374
1680, 135.0277777777776, 248.09848484848462
1690, 134.23929471032756, 249.1284634760706
1700, 133.16834170854287, 250.1356783919598
1710, 132.3954659949623, 251.09571788413083
1720, 131.66246851385392, 252.110831234257
1730, 131.21914357682613, 252.84886649874062
1740, 130.2499999999999, 253.70959595959621
1750, 129.6120906801008, 254.5818639798487
1760, 129.01515151515144, 255.21464646464617
1770, 128.44584382871537, 255.846347607053
1780, 127.6810126582279, 256.4987341772151
1790, 126.90931989924441, 257.11335012594486
1800, 126.26381909547742, 257.2964824120607
1810, 125.77272727272721, 257.73232323232304
1820, 125.68939393939394, 258.02777777777754
1830, 125.32493702770778, 258.24685138539047
1840, 125.68181818181816, 258.22474747474735
1850, 126.0328282828283, 258.0858585858589
1860, 126.10831234256926, 257.9647355163728
1870, 126.4040404040404, 257.79797979797974
1880, 126.46851385390437, 257.6095717884133
1890, 126.25252525252519, 257.22474747474763
1900, 125.81360201511336, 256.8639798488664
1910, 125.43828715365241, 256.345088161209
1920, 125.4784810126583, 255.76962025316467
1930, 124.95202020202015, 255.429292929293
1940, 123.60858585858584, 254.8383838383839
1950, 122.42569269521415, 254.2443324937027
1960, 121.01007556675061, 253.7984886649875
1970, 119.94710327455914, 253.25944584382864
1980, 118.90909090909082, 252.68939393939397
1990, 117.43181818181822, 252.05050505050514
2000, 116.17424242424242, 251.5277777777778
2010, 115.02278481012657, 250.96708860759495
2020, 113.87153652392952, 250.74811083123427
2030, 112.80856423173807, 250.49874055415606
2040, 111.73484848484844, 249.9318181818181
2050, 110.51262626262627, 249.71464646464636
2060, 109.4267676767677, 249.679292929293
2070, 108.54430379746836, 249.8430379746836
2080, 107.55415617128463, 249.9622166246852
2090, 106.70959595959599, 250.06818181818187
2100, 105.81360201511345, 250.1057934508818
2110, 105.1813602015113, 250.27707808564224
2120, 104.3047858942065, 250.22670025188927
2130, 103.96969696969703, 250.2727272727271
2140, 103.32575757575759, 250.38131313131322
2150, 102.64393939393939, 250.53030303030297
2160, 102.53517587939704, 250.73618090452283
2170, 102.4030226700252, 250.79345088161205
2180, 102.4256926952141, 251.07304785894206
2190, 102.42676767676767, 251.60858585858588
2200, 102.71969696969695, 252.35606060606068
2210, 102.41919191919187, 253.00505050505038
